,latitude,longitude,updated_type,updated_subtype,hour,count
1454,41.88,-87.66,Accident,Minor,08:00,1
1455,41.88,-87.66,Accident,Minor,20:00,4
1456,41.88,-87.66,Accident,Unclassified,04:00,10
1457,41.88,-87.66,Hazard,Road Hazards,06:00,26
1458,41.88,-87.66,Hazard,Road Hazards,07:00,23
1459,41.88,-87.66,Hazard,Shoulder Hazards,04:00,54
1460,41.88,-87.66,Road Closures,Unclassified,11:00,6
1461,41.88,-87.65,Accident,Major,00:00,9
1462,41.88,-87.65,Accident,Major,01:00,11
1463,41.88,-87.65,Accident,Major,02:00,6
1464,41.88,-87.65,Accident,Major,03:00,14
1465,41.88,-87.65,Accident,Major,04:00,15
1466,41.88,-87.65,Accident,Major,05:00,17
1467,41.88,-87.65,Accident,Major,07:00,5
1468,41.88,-87.65,Accident,Major,10:00,5
1469,41.88,-87.65,Accident,Major,16:00,8
1470,41.88,-87.65,Accident,Major,17:00,8
1471,41.88,-87.65,Accident,Major,19:00,18
1472,41.88,-87.65,Accident,Major,20:00,22
1473,41.88,-87.65,Accident,Major,21:00,13
1474,41.88,-87.65,Accident,Major,22:00,10
1475,41.88,-87.65,Accident,Minor,03:00,3
1476,41.88,-87.65,Accident,Minor,04:00,4
1477,41.88,-87.65,Accident,Minor,11:00,2
1478,41.88,-87.65,Accident,Minor,17:00,2
1479,41.88,-87.65,Accident,Minor,18:00,4
1480,41.88,-87.65,Accident,Minor,19:00,4
1481,41.88,-87.65,Accident,Minor,20:00,6
1482,41.88,-87.65,Accident,Minor,21:00,8
1483,41.88,-87.65,Accident,Minor,22:00,6
1484,41.88,-87.65,Accident,Minor,23:00,5
1485,41.88,-87.65,Accident,Unclassified,00:00,24
1486,41.88,-87.65,Accident,Unclassified,01:00,23
1487,41.88,-87.65,Accident,Unclassified,02:00,17
1488,41.88,-87.65,Accident,Unclassified,03:00,17
1489,41.88,-87.65,Accident,Unclassified,04:00,21
1490,41.88,-87.65,Accident,Unclassified,05:00,14
1491,41.88,-87.65,Accident,Unclassified,06:00,6
1492,41.88,-87.65,Accident,Unclassified,13:00,24
1493,41.88,-87.65,Accident,Unclassified,15:00,16
1494,41.88,-87.65,Accident,Unclassified,16:00,14
1495,41.88,-87.65,Accident,Unclassified,17:00,29
1496,41.88,-87.65,Accident,Unclassified,18:00,35
1497,41.88,-87.65,Accident,Unclassified,19:00,38
1498,41.88,-87.65,Accident,Unclassified,20:00,43
1499,41.88,-87.65,Accident,Unclassified,21:00,65
1500,41.88,-87.65,Accident,Unclassified,22:00,69
1501,41.88,-87.65,Accident,Unclassified,23:00,35
1502,41.88,-87.65,Hazard,Road Hazards,00:00,70
1503,41.88,-87.65,Hazard,Road Hazards,01:00,47
1504,41.88,-87.65,Hazard,Road Hazards,02:00,53
1505,41.88,-87.65,Hazard,Road Hazards,03:00,80
1506,41.88,-87.65,Hazard,Road Hazards,04:00,108
1507,41.88,-87.65,Hazard,Road Hazards,05:00,58
1508,41.88,-87.65,Hazard,Road Hazards,06:00,33
1509,41.88,-87.65,Hazard,Road Hazards,07:00,23
1510,41.88,-87.65,Hazard,Road Hazards,09:00,22
1511,41.88,-87.65,Hazard,Road Hazards,10:00,41
1512,41.88,-87.65,Hazard,Road Hazards,11:00,49
1513,41.88,-87.65,Hazard,Road Hazards,12:00,69
1514,41.88,-87.65,Hazard,Road Hazards,15:00,84
1515,41.88,-87.65,Hazard,Road Hazards,16:00,71
1516,41.88,-87.65,Hazard,Road Hazards,17:00,107
1517,41.88,-87.65,Hazard,Road Hazards,18:00,91
1518,41.88,-87.65,Hazard,Road Hazards,19:00,109
1519,41.88,-87.65,Hazard,Road Hazards,20:00,127
1520,41.88,-87.65,Hazard,Road Hazards,21:00,123
1521,41.88,-87.65,Hazard,Road Hazards,22:00,99
1522,41.88,-87.65,Hazard,Road Hazards,23:00,119
1523,41.88,-87.65,Hazard,Shoulder Hazards,00:00,167
1524,41.88,-87.65,Hazard,Shoulder Hazards,01:00,114
1525,41.88,-87.65,Hazard,Shoulder Hazards,02:00,142
1526,41.88,-87.65,Hazard,Shoulder Hazards,03:00,102
1527,41.88,-87.65,Hazard,Shoulder Hazards,04:00,76
1528,41.88,-87.65,Hazard,Shoulder Hazards,05:00,48
1529,41.88,-87.65,Hazard,Shoulder Hazards,06:00,47
1530,41.88,-87.65,Hazard,Shoulder Hazards,18:00,175
1531,41.88,-87.65,Hazard,Shoulder Hazards,19:00,169
1532,41.88,-87.65,Hazard,Shoulder Hazards,20:00,234
1533,41.88,-87.65,Hazard,Shoulder Hazards,21:00,224
1534,41.88,-87.65,Hazard,Shoulder Hazards,22:00,220
1535,41.88,-87.65,Hazard,Shoulder Hazards,23:00,203
1536,41.88,-87.65,Hazard,Weather Hazards,00:00,6
1537,41.88,-87.65,Hazard,Weather Hazards,03:00,7
1538,41.88,-87.65,Hazard,Weather Hazards,08:00,3
1539,41.88,-87.65,Hazard,Weather Hazards,12:00,6
1540,41.88,-87.65,Hazard,Weather Hazards,18:00,7
1541,41.88,-87.65,Hazard,Weather Hazards,22:00,7
1542,41.88,-87.65,Jam,Heavy Traffic,00:00,186
1543,41.88,-87.65,Jam,Heavy Traffic,01:00,145
1544,41.88,-87.65,Jam,Heavy Traffic,02:00,74
1545,41.88,-87.65,Jam,Heavy Traffic,03:00,79
1546,41.88,-87.65,Jam,Heavy Traffic,04:00,68
1547,41.88,-87.65,Jam,Heavy Traffic,05:00,33
1548,41.88,-87.65,Jam,Heavy Traffic,06:00,7
1549,41.88,-87.65,Jam,Heavy Traffic,14:00,147
1550,41.88,-87.65,Jam,Heavy Traffic,16:00,192
1551,41.88,-87.65,Jam,Heavy Traffic,17:00,220
1552,41.88,-87.65,Jam,Heavy Traffic,18:00,253
1553,41.88,-87.65,Jam,Heavy Traffic,19:00,443
1554,41.88,-87.65,Jam,Heavy Traffic,20:00,518
1555,41.88,-87.65,Jam,Heavy Traffic,21:00,533
1556,41.88,-87.65,Jam,Heavy Traffic,22:00,531
1557,41.88,-87.65,Jam,Heavy Traffic,23:00,369
1558,41.88,-87.65,Jam,Moderate Traffic,05:00,1
1559,41.88,-87.65,Jam,Moderate Traffic,18:00,9
1560,41.88,-87.65,Jam,Moderate Traffic,21:00,7
1561,41.88,-87.65,Jam,Moderate Traffic,22:00,13
1562,41.88,-87.65,Jam,Moderate Traffic,23:00,7
1563,41.88,-87.65,Jam,Stand Still Traffic,00:00,180
1564,41.88,-87.65,Jam,Stand Still Traffic,01:00,130
1565,41.88,-87.65,Jam,Stand Still Traffic,02:00,59
1566,41.88,-87.65,Jam,Stand Still Traffic,03:00,78
1567,41.88,-87.65,Jam,Stand Still Traffic,04:00,84
1568,41.88,-87.65,Jam,Stand Still Traffic,05:00,31
1569,41.88,-87.65,Jam,Stand Still Traffic,06:00,17
1570,41.88,-87.65,Jam,Stand Still Traffic,07:00,4
1571,41.88,-87.65,Jam,Stand Still Traffic,08:00,3
1572,41.88,-87.65,Jam,Stand Still Traffic,16:00,155
1573,41.88,-87.65,Jam,Stand Still Traffic,17:00,245
1574,41.88,-87.65,Jam,Stand Still Traffic,18:00,312
1575,41.88,-87.65,Jam,Stand Still Traffic,19:00,436
1576,41.88,-87.65,Jam,Stand Still Traffic,20:00,567
1577,41.88,-87.65,Jam,Stand Still Traffic,21:00,740
1578,41.88,-87.65,Jam,Stand Still Traffic,22:00,760
1579,41.88,-87.65,Jam,Stand Still Traffic,23:00,470
1580,41.88,-87.65,Jam,Unclassified,00:00,54
1581,41.88,-87.65,Jam,Unclassified,01:00,40
1582,41.88,-87.65,Jam,Unclassified,02:00,27
1583,41.88,-87.65,Jam,Unclassified,03:00,27
1584,41.88,-87.65,Jam,Unclassified,04:00,35
1585,41.88,-87.65,Jam,Unclassified,05:00,8
1586,41.88,-87.65,Jam,Unclassified,06:00,3
1587,41.88,-87.65,Jam,Unclassified,08:00,4
1588,41.88,-87.65,Jam,Unclassified,09:00,4
1589,41.88,-87.65,Jam,Unclassified,11:00,39
1590,41.88,-87.65,Jam,Unclassified,13:00,42
1591,41.88,-87.65,Jam,Unclassified,15:00,40
1592,41.88,-87.65,Jam,Unclassified,16:00,47
1593,41.88,-87.65,Jam,Unclassified,17:00,57
1594,41.88,-87.65,Jam,Unclassified,18:00,53
1595,41.88,-87.65,Jam,Unclassified,19:00,86
1596,41.88,-87.65,Jam,Unclassified,20:00,75
1597,41.88,-87.65,Jam,Unclassified,21:00,90
1598,41.88,-87.65,Jam,Unclassified,22:00,94
1599,41.88,-87.65,Jam,Unclassified,23:00,55
1600,41.88,-87.65,Road Closures,Construction,03:00,3
1601,41.88,-87.65,Road Closures,Construction,15:00,1
1602,41.88,-87.65,Road Closures,Construction,18:00,1
1603,41.88,-87.65,Road Closures,Construction,19:00,3
1604,41.88,-87.65,Road Closures,Construction,21:00,4
1605,41.88,-87.65,Road Closures,Construction,22:00,1
1606,41.88,-87.65,Road Closures,Construction,23:00,2
1607,41.88,-87.65,Road Closures,Event-Related Closure,00:00,219
1608,41.88,-87.65,Road Closures,Event-Related Closure,01:00,232
1609,41.88,-87.65,Road Closures,Event-Related Closure,02:00,200
1610,41.88,-87.65,Road Closures,Event-Related Closure,03:00,192
1611,41.88,-87.65,Road Closures,Event-Related Closure,04:00,227
1612,41.88,-87.65,Road Closures,Event-Related Closure,05:00,226
1613,41.88,-87.65,Road Closures,Event-Related Closure,06:00,205
1614,41.88,-87.65,Road Closures,Event-Related Closure,07:00,179
1615,41.88,-87.65,Road Closures,Event-Related Closure,08:00,219
1616,41.88,-87.65,Road Closures,Event-Related Closure,09:00,218
1617,41.88,-87.65,Road Closures,Event-Related Closure,10:00,194
